1,CDFH3301061995000003,영업/정상,영업중,02-738-7861,,서울특별시 종로구 내자동 1-3번지 ,서울특별시 종로구 자하문로 3 (내자동),03041,경복궁휘트니스,체력단련장업,사립
202,CDFH3301062001000007,폐업,폐업,,100101,서울특별시 중구 태평로1가 84번지 ,,,비더블유 휘트니스센터,체력단련장업,사립
203,CDFH3301062002000002,폐업,폐업,2266-5193,100850,서울특별시 중구 을지로6가 17-2번지 프레야타운 12층 ,,,동대문스포렉스,체력단련장업,사립
204,CDFH3301061997000003,폐업,폐업,,100802,서울특별시 중구 남대문로5가 171번지 ,,,테크노헬스,체력단련장업,사립
205,CDFH3301061989000001,폐업,폐업,,100858,서울특별시 중구 중림동 116번지 ,,,중앙헬스,체력단련장업,사립
206,CDFH3301061989000002,폐업,폐업,,100861,서울특별시 중구 충무로2가 61-3번지 ,,,세종체력단련장,체력단련장업,사립
207,CDFH3301061989000004,폐업,폐업,,100871,서울특별시 중구 황학동 2487번지 ,,,문화,체력단련장업,사립
208,CDFH3301061989000005,폐업,폐업,,100021,서울특별시 중구 명동1가 54-7번지 ,,,명동88헬스크럽,체력단련장업,사립
209,CDFH3301061989000009,폐업,폐업,,100330,서울특별시 중구 주교동 7번지 ,,,골든,체력단련장업,사립
210,CDFH3301061990000002,폐업,폐업,,100281,서울특별시 중구 인현동1가 103-1번지 ,,,명보헬스,체력단련장업,사립
211,CDFH3301061993000001,폐업,폐업,,100860,서울특별시 중구 충무로2가 11-1번지 ,,,썬샤인 헬스크럽,체력단련장업,사립
212,CDFH3301061993000002,폐업,폐업,,100826,서울특별시 중구 신당동 340-73번지 ,,,약수헬스클럽,체력단련장업,사립
213,CDFH3301062017000001,폐업,폐업,02-2252-8861,,서울특별시 중구 신당동 140-23번지 ,"서울특별시 중구 퇴계로 448 (신당동, 신당역솔하임)",04578,크로스핏 리턴,체력단련장업,사립
214,CDFH3301061998000006,폐업,폐업,,100861,서울특별시 중구 충무로2가 65-7번지 ,,,월드여성전용헬스,체력단련장업,사립
215,CDFH3301061999000001,폐업,폐업,,100130,서울특별시 중구 순화동 2-6번지 ,,,중앙일보교육사업단(중앙문화센터),체력단련장업,사립
216,CDFH3301062018000003,폐업,폐업,,,서울특별시 중구 중림동 128-15번지 ,"서울특별시 중구 중림로 47, 지하층 (중림동)",04507,좋은습관 PT Studio,체력단련장업,사립
217,CDFH3301061999000006,폐업,폐업,,100841,서울특별시 중구 신당동 369-7번지 ,,,파워헬스,체력단련장업,사립
218,CDFH3301061995000003,영업/정상,영업중,,100450,서울특별시 중구 신당동 52-46번지 ,,,현대헬스,체력단련장업,사립
219,CDFH3301061996000001,영업/정상,영업중,,100391,서울특별시 중구 장충동1가 31-5번지 ,,,골드짐,체력단련장업,사립
220,CDFH3301061996000003,영업/정상,영업중,,100101,서울특별시 중구 태평로1가 61-1번지 코리아나호텔 4층 ,"서울특별시 중구 세종대로 135, 4층 (태평로1가, 코리아나호텔)",100101,코리아나,체력단련장업,사립
221,CDFH3301062000000002,영업/정상,영업중,,100868,서울특별시 중구 황학동 73-1번지 ,,,라이프 헬스 클럽,체력단련장업,사립
222,CDFH3301062000000003,영업/정상,영업중,,100814,서울특별시 중구 서소문동 58-9번지 ,,,중앙신협휘트니스클럽,체력단련장업,사립
223,CDFH3301062000000005,영업/정상,영업중,,100760,서울특별시 중구 장교동 1-0번지 장교빌딩1층 ,,,장교 휘트니스 센터,체력단련장업,사립
224,CDFH3301062000000006,영업/정상,영업중,,100450,서울특별시 중구 신당동 844-0번지 스포츠센타내204-1 ,,,타라휘트니스클럽,체력단련장업,사립
225,CDFH3301062001000002,영업/정상,영업중,,100846,서울특별시 중구 을지로3가 315-4번지 ,,,골드스포츠,체력단련장업,사립
226,CDFH3301062001000003,영업/정상,영업중,,100800,서울특별시 중구 남대문로5가 36-1번지 ,,,남문헬스클럽,체력단련장업,사립
227,CDFH3301062001000004,영업/정상,영업중,,100330,서울특별시 중구 주교동 135-5번지 ,,,동남헬스클럽,체력단련장업,사립
228,CDFH3301062005000003,영업/정상,영업중,6399-0200,100141,서울특별시 중구 의주로1가 25-10번지 ,,,바비엥 휘트니스클럽,체력단련장업,사립
229,CDFH3301062005000004,영업/정상,영업중,2264-2346,100846,서울특별시 중구 을지로3가 315-4번지 을지빌딩 4층 ,,,팜 휘트니스,체력단련장업,사립
230,CDFH3301062006000002,영업/정상,영업중,02-2128-6800,100881,서울특별시 중구 회현동1가 204번지 메사빌딩 13층 1302호,,,메사 휘트니스 케어&골프,체력단련장업,사립
231,CDFH3301062006000004,영업/정상,영업중,2220-8020,100141,서울특별시 중구 의주로1가 202번지 지하1층 ,,,FRASER PLACE,체력단련장업,사립
232,CDFH3301062007000001,영업/정상,영업중,2269-3913,100855,서울특별시 중구 장충동2가 26-1번지 지하1층 ,,,장충헬스클럽,체력단련장업,사립
233,CDFH3301062007000002,영업/정상,영업중,2268-3086,100195,서울특별시 중구 을지로5가 39-1번지 삼성파크빌 지하2층 ,,,올포원 휘트니스,체력단련장업,사립
234,CDFH3301062007000003,영업/정상,영업중,774-8733,100813,서울특별시 중구 서소문동 47-2번지 102호,,,고투GO TO 시청,체력단련장업,사립
235,CDFH3301062007000004,영업/정상,영업중,392-6957,100372,서울특별시 중구 만리동2가 6-1번지 ,,,손기정문화체육센터,체력단련장업,사립
236,CDFH3301062007000005,영업/정상,영업중,777-3434,100011,서울특별시 중구 충무로1가 25-5번지 고려대연락타워 지하2층 ,,,바디플렉스짐,체력단련장업,사립
237,CDFH3301062005000002,영업/정상,영업중,2288-3114,100802,서울특별시 중구 남대문로5가 541번지 지하1층 ,,,웰리스,체력단련장업,사립
238,CDFH3301062020000005,영업/정상,영업중,02-2233-5129,,서울특별시 중구 신당동 48-1번지 ,"서울특별시 중구 다산로36길 53, 2층 202호 (신당동)",04585,마인PT & 필라테스 신당청구점,체력단련장업,사립
239,CDFH3301062020000006,영업/정상,영업중,,,서울특별시 중구 충무로2가 60-3번지 성창빌딩 ,"서울특별시 중구 삼일대로 299, 성창빌딩 지하층 B,C호 (충무로2가)",04537,더블에스 휘트니스,체력단련장업,사립
240,CDFH3301062020000001,영업/정상,영업중,02-365-1712,,서울특별시 중구 중림동 200번지 중림동 삼성 사이버 빌리지 ,"서울특별시 중구 중림로 10, 2동 206호 (중림동, 중림동 삼성 사이버 빌리지)",04502,올록볼록 PT Studio,체력단련장업,사립
241,CDFH3301062020000003,영업/정상,영업중,,,서울특별시 중구 흥인동 13-1번지 ,"서울특별시 중구 다산로46길 17, 청계천두산위브더제니스 2층 207호~209호호 (흥인동)",04570,(주)머슬컴퍼니 머슬프렌즈짐,체력단련장업,사립
242,CDFH3301062020000004,영업/정상,영업중,,,서울특별시 중구 서소문동 85-3번지 현지번(서소문동 143) ,"서울특별시 중구 서소문로 124, 씨티스퀘어 지하2층 201호~206호 (서소문동)",04514,서울시청역점 스포애니 (주)케이디스포츠,체력단련장업,사립
243,CDFH3301062020000002,영업/정상,영업중,,,서울특별시 중구 신당동 52-228번지 준빌딩 ,"서울특별시 중구 퇴계로86길 70, 준빌딩 3층 (신당동)",04585,엘케이(LK)바디짐,체력단련장업,사립
244,CDFH3301062019000004,영업/정상,영업중,02-6348-1842,,서울특별시 중구 신당동 226-3번지 ,"서울특별시 중구 퇴계로 354, 대승빌딩 2층 (신당동)",04612,피엘유,체력단련장업,사립
245,CDFH3301062019000001,영업/정상,영업중,,,서울특별시 중구 태평로1가 84번지 파이낸스빌딩 ,"서울특별시 중구 세종대로 136, 파이낸스빌딩 (태평로1가)",04520,시그마스포츠클럽,체력단련장업,사립
246,CDFH3301062018000004,영업/정상,영업중,,,서울특별시 중구 태평로2가 150번지 부영 태평빌딩 ,"서울특별시 중구 세종대로 55, 부영 태평빌딩 11층 (태평로2가)",04513,주식회사 태평로 바디스타,체력단련장업,사립
247,CDFH3301062020000005,영업/정상,영업중,02-796-4623,,서울특별시 용산구 한남동 630-9번지 THE VIII(갈2:20) ,"서울특별시 용산구 대사관로34길 22, THE VIII(갈2:20) 6층 (한남동)",04402,TIM GYM,체력단련장업,사립
248,CDFH3301062020000006,영업/정상,영업중,02-749-8181,,서울특별시 용산구 이태원동 124-1번지 준아트빌 ,"서울특별시 용산구 이태원로27나길 40, 지하1층 (이태원동, 준아트빌)",04349,에이블짐 이태원역점,체력단련장업,사립
249,CDFH3301062020000001,영업/정상,영업중,,,"서울특별시 용산구 동빙고동 7-48번지 뉴포트, 5층 ","서울특별시 용산구 장문로6길 4, 뉴포트 5층 (동빙고동)",04393,Sanctuary,체력단련장업,사립
250,CDFH3301062020000003,영업/정상,영업중,,,서울특별시 용산구 한남동 258번지 현대리버티하우스 ,"서울특별시 용산구 독서당로 70, 현대리버티하우스 4층 404호 (한남동)",04420,F45 트레이닝 한남,체력단련장업,사립
251,CDFH3301062020000002,영업/정상,영업중,02-792-1031,,서울특별시 용산구 남영동 61-4번지 3층 ,"서울특별시 용산구 한강대로 282, 3층 (남영동)",04352,망고짐,체력단련장업,사립
252,CDFH3301062019000007,영업/정상,영업중,,,서울특별시 용산구 청파동2가 67-6번지 지층 ,"서울특별시 용산구 청파로47나길 4, 지층 (청파동2가)",04309,오아핏,체력단련장업,사립
253,CDFH3301062019000005,영업/정상,영업중,,,서울특별시 용산구 한남동 736-8번지 3층 ,"서울특별시 용산구 이태원로 216, 3층 (한남동)",04404,ONE MORE,체력단련장업,사립
254,CDFH3301062019000004,영업/정상,영업중,02-797-4252,,서울특별시 용산구 한남동 261-6번지 4층 402호 ,"서울특별시 용산구 독서당로 67, 서울빌딩 4층 402호 (한남동)",04419,바나나휘트니스24,체력단련장업,사립
255,CDFH3301062019000006,영업/정상,영업중,,,서울특별시 용산구 남영동 17-1번지 참빛빌딩 지하1층 ,"서울특별시 용산구 한강대로 296, 참빛빌딩 지하1층 (남영동)",04352,스포벡휘트니스,체력단련장업,사립
256,CDFH3301062019000003,영업/정상,영업중,02-790-4293,,서울특별시 용산구 한남동 707-36번지 한남프라자 4층 ,"서울특별시 용산구 한남대로 76, 한남프라자 4층 (한남동)",04418,진핏퍼스널트레이닝,체력단련장업,사립
257,CDFH3301062019000002,영업/정상,영업중,02-749-8487,,서울특별시 용산구 한남동 790-3번지 1층 ,"서울특별시 용산구 한남대로42길 33, 1층 (한남동)",04417,짐나우 퍼스널트레이닝,체력단련장업,사립
258,CDFH3301062019000001,영업/정상,영업중,02-704-4766,,서울특별시 용산구 효창동 5-121번지 지하2층 ,"서울특별시 용산구 효창원로 132, 지하2층 (효창동)",04317,라온휘트니스,체력단련장업,사립
259,CDFH3301062015000003,영업/정상,영업중,02-792-1710,,서울특별시 용산구 한남동 568-241번지 나성빌딩 101호,"서울특별시 용산구 장문로 147, 1층 101호 (한남동)",04411,시크모어 웰니스 스튜디오,체력단련장업,사립
260,CDFH3301062016000005,영업/정상,영업중,,,서울특별시 용산구 한남동 1-42번지 3층 ,"서울특별시 용산구 유엔빌리지길 254, 3층 (한남동)",04420,랜스앤제이 퍼스널 트레이닝 스튜디오,체력단련장업,사립
261,CDFH3301062016000006,영업/정상,영업중,02-749-2260,,서울특별시 용산구 한남동 72-1번지 ,"서울특별시 용산구 한남대로 60, D동 1층 122호 (한남동, 금호리첸시아)",04419,유즈웰(USEWELL),체력단련장업,사립
262,CDFH3301062016000007,영업/정상,영업중,02-792-8281,,서울특별시 용산구 보광동 217-21번지 ,"서울특별시 용산구 장문로19길 4, 3층 (보광동, (주)동양과학)",04394,제이짐,체력단련장업,사립
263,CDFH3301062017000002,영업/정상,영업중,02-790-2244,,서울특별시 용산구 이촌동 302-61번지 ,"서울특별시 용산구 이촌로 192, B1층 (이촌동, 제일맨션)",04427,더블에이 이촌,체력단련장업,사립
264,CDFH3301062017000003,영업/정상,영업중,02-749-9880,,서울특별시 용산구 서빙고동 241-94번지 ,"서울특별시 용산구 이촌로 347, 3층 301,302호 (서빙고동, 신동아아파트)",04428,피트 트레이닝센터,체력단련장업,사립
265,CDFH3301062017000004,영업/정상,영업중,02-2138-7011,,서울특별시 용산구 한남동 33-4번지 ,"서울특별시 용산구 독서당로 97, B2층 (한남동, 다음소프트)",04419,파프짐,체력단련장업,사립
266,CDFH3301062017000005,영업/정상,영업중,02-714-8880,,서울특별시 용산구 서계동 260-1번지 ,"서울특별시 용산구 효창원로 276, 3층 (서계동)",04305,만리 체육관,체력단련장업,사립
267,CDFH3301062017000006,영업/정상,영업중,02-794-7300,,서울특별시 용산구 이촌동 300-16번지 (주)서울스튜디오 ,"서울특별시 용산구 이촌로88길 8, 3층 (이촌동)",04426,찰스짐,체력단련장업,사립
268,CDFH3301062018000002,영업/정상,영업중,02-794-8281,,서울특별시 용산구 동빙고동 28-15번지 1층 ,"서울특별시 용산구 서빙고로91나길 96, 1층 (동빙고동)",04395,빅짐,체력단련장업,사립
269,CDFH3301062018000003,영업/정상,영업중,02-797-7665,,서울특별시 용산구 이촌동 300-322번지 201호,"서울특별시 용산구 이촌로 274, 2층 201호 (이촌동)",04426,후핏,체력단련장업,사립
270,CDFH3301062018000004,영업/정상,영업중,02-795-0117,,서울특별시 용산구 한남동 258번지 현대리버티하우스 ,"서울특별시 용산구 독서당로 70, 현대리버티하우스 B1층 (한남동)",04420,스포짐 앤 이엠파워,체력단련장업,사립
271,CDFH3301062018000005,영업/정상,영업중,02-790-8770,,서울특별시 용산구 한남동 76-42번지 남한빌딩 ,"서울특별시 용산구 한남대로 59, 남한빌딩 (한남동)",04401,판크 트레이닝클럽,체력단련장업,사립
272,CDFH3301062013000005,영업/정상,영업중,,140887,서울특별시 용산구 한남동 657-45번지 ,"서울특별시 용산구 대사관로19길 7, 2층 (한남동)",04401,Fit In Cool,체력단련장업,사립
273,CDFH3301062013000006,영업/정상,영업중,02-703-8378,140846,서울특별시 용산구 원효로1가 39-6번지 ,"서울특별시 용산구 원효로 255, 2층 (원효로1가)",04314,팀레드,체력단련장업,사립
274,CDFH3301062013000007,영업/정상,영업중,02-790-7175,140854,서울특별시 용산구 이촌동 300-27번지 307호,"서울특별시 용산구 이촌로 224, 3층 7호 (이촌동, 한강쇼핑센터)",04427,분더바 짐(Wunderbar GYM),체력단련장업,사립
275,CDFH3301062013000009,영업/정상,영업중,,140861,서울특별시 용산구 이태원동 646-204번지 ,"서울특별시 용산구 녹사평대로 240, 204호 (이태원동, 기업은행)",04343,Fit Club,체력단련장업,사립
276,CDFH3301062014000001,영업/정상,영업중,02-796-7978,140887,서울특별시 용산구 한남동 261-6번지 ,"서울특별시 용산구 독서당로 67, 4층 (한남동)",04419,바나나필라 피티,체력단련장업,사립
277,CDFH3301062014000002,영업/정상,영업중,02-792-4362,140823,서울특별시 용산구 보광동 216-88번지 ,"서울특별시 용산구 장문로 74, 3층 (보광동)",04395,Beautiful Evolution,체력단련장업,사립
278,CDFH3301062014000003,영업/정상,영업중,02-797-0324,140762,서울특별시 용산구 용산동5가 24-1번지 ,"서울특별시 용산구 서빙고로 69, 1층 상가27호 (용산동5가, 파크타워아파트)",04385,에스퍼스널트레이닝,체력단련장업,사립
279,CDFH3301062014000004,영업/정상,영업중,02-727-5000,140709,서울특별시 용산구 동자동 12번지 ,"서울특별시 용산구 후암로 107, 지하1층 (동자동, 동부화재)",04323,PENTACLE,체력단련장업,사립
280,CDFH3301062014000005,영업/정상,영업중,02-796-9600,140884,서울특별시 용산구 한남동 1-307번지 ,"서울특별시 용산구 유엔빌리지1길 18, 지하층 101호 (한남동, 디자인플러스)",04420,레브트레이닝,체력단련장업,사립
281,CDFH3301062015000001,영업/정상,영업중,02-795-7203,,서울특별시 용산구 갈월동 101-45번지 ,"서울특별시 용산구 한강대로 259, B1층 104-112호 (갈월동, 고려에이트리움)",04322,스포벡,체력단련장업,사립
282,CDFH3301062015000002,영업/정상,영업중,070-4794-6591,,서울특별시 용산구 이촌동 300-301번지 삼익아파트 ,"서울특별시 용산구 이촌로 264, 삼익아파트 (이촌동)",04426,와가짐,체력단련장업,사립
283,CDFH3301062016000004,영업/정상,영업중,02-711-4013,,서울특별시 용산구 원효로1가 39-10번지 ,"서울특별시 용산구 원효로 259-1, 2층 (원효로1가)",04314,칼라퍼스널트레이닝,체력단련장업,사립
284,CDFH3301062012000003,영업/정상,영업중,02-795-4698,140893,서울특별시 용산구 한남동 740-1번지 ,"서울특별시 용산구 이태원로 267, 2층 (한남동)",04348,프라이빗 웰니스,체력단련장업,사립
285,CDFH3301062013000001,영업/정상,영업중,070-4530-4566,140889,서울특별시 용산구 한남동 79-3번지 ,"서울특별시 용산구 대사관로 76, 4층 3호 (한남동)",04410,H 스튜디오,체력단련장업,사립
286,CDFH3301062013000004,영업/정상,영업중,02-749-9994,140854,서울특별시 용산구 이촌동 302-52번지 ,"서울특별시 용산구 이촌로 200, 301, 305호 (이촌동, LG프라자)",04427,반트짐,체력단련장업,사립
287,CDFH3301062006000003,영업/정상,영업중,02-792-0002,,서울특별시 용산구 한강로3가 40-713번지 4층 ,서울특별시 용산구 한강대로21나길 40 (한강로3가),04378,드래곤힐스파휘트니스클럽,체력단련장업,사립
288,CDFH3301062007000001,영업/정상,영업중,02-705-0022,,서울특별시 용산구 한강로3가 16-85번지 GS한강에클라트 ,"서울특별시 용산구 이촌로 1, 지하1층 (한강로3가, GS한강에클라트)",04373,GOTO 용산점,체력단련장업,사립
289,CDFH3301061994000003,영업/정상,영업중,02-777-3579,,서울특별시 용산구 용산동2가 23번지 ,"서울특별시 용산구 신흥로 72 (용산동2가, 남산헬스)",04339,AK운동맞춤센터,체력단련장업,사립
290,CDFH3301061991000002,폐업,폐업,797-3402,,서울특별시 용산구 이태원동 130-34번지 지하2층 ,서울특별시 용산구 보광로 123 (이태원동),04391,용헬스클럽,체력단련장업,사립
291,CDFH3301062010000002,폐업,폐업,,,서울특별시 용산구 이태원동 651번지 ,서울특별시 용산구 녹사평대로 238 (이태원동),04343,Studio-X-Fitness,체력단련장업,사립
292,CDFH3301062017000001,폐업,폐업,070-7630-1531,,서울특별시 용산구 원효로2가 2-3번지 ,"서울특별시 용산구 원효로 214, 4층 (원효로2가)",04368,좋은습관 피티 스튜디오,체력단련장업,사립
293,CDFH3301062018000001,폐업,폐업,02-792-1030,,서울특별시 용산구 남영동 61-6번지 ,"서울특별시 용산구 한강대로 280-2, 3층 (남영동)",04352,에이본 휘트니스,체력단련장업,사립
294,CDFH3301062013000008,폐업,폐업,790-0801,140886,서울특별시 용산구 한남동 76-42번지 ,"서울특별시 용산구 한남대로 59, 지하1층 (한남동, 남한빌딩)",04401,리복 크로스핏 센티널 원Ⅱ,체력단련장업,사립
295,CDFH3301062014000006,폐업,폐업,792-2102,140892,서울특별시 용산구 한남동 683-141번지 ,"서울특별시 용산구 이태원로 244, 2층 (한남동)",140892,gymin korea,체력단련장업,사립
296,CDFH3301062016000001,폐업,폐업,,,서울특별시 용산구 갈월동 69-109번지 ,"서울특별시 용산구 한강대로 313, 지하2층 (갈월동)",04320,패스트앤슬로우 컨설팅그룹,체력단련장업,사립
297,CDFH3301062016000003,폐업,폐업,,,서울특별시 용산구 원효로1가 39-10번지 ,"서울특별시 용산구 원효로 259-1, 2층 (원효로1가)",04314,칼라퍼스널 트레이닝,체력단련장업,사립
298,CDFH3301062012000004,폐업,폐업,,140807,서울특별시 용산구 갈월동 89-14번지 ,"서울특별시 용산구 한강대로 275-1, 1층 (갈월동)",140807,ACE휘트니스,체력단련장업,사립
299,CDFH3301062013000002,폐업,폐업,,140160,서울특별시 용산구 남영동 65-3번지 ,서울특별시 용산구 한강대로 278-8 (남영동),04352,라이더훌라스포츠센타,체력단련장업,사립
300,CDFH3301062013000003,폐업,폐업,,140884,서울특별시 용산구 한남동 261-6번지 ,"서울특별시 용산구 독서당로 67, 4층 1호 (한남동)",140884,코어짐(core gym)3호점,체력단련장업,사립
